service_id,capacity,duration,price,capacity_window_1h,time_distance_competitor_-2,price_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,duration_competitor_2,is_holiday_pm1,is_holiday_madrid_pm1,is_holiday_catalonia_pm1,month_sin,month_cos,day_of_week_sin,day_of_week_cos,departure_time_sin,departure_time_cos,train_type_AVE,train_type_AVLO,train_type_IRYO,train_type_OUIGO,train_type_competitor_-2_AVE,train_type_competitor_-2_AVLO,train_type_competitor_-2_IRYO,train_type_competitor_-2_OUIGO,train_type_competitor_-1_AVE,train_type_competitor_-1_AVLO,train_type_competitor_-1_IRYO,train_type_competitor_-1_OUIGO,train_type_competitor_1_AVE,train_type_competitor_1_AVLO,train_type_competitor_1_IRYO,train_type_competitor_1_OUIGO,train_type_competitor_2_AVE,train_type_competitor_2_AVLO,train_type_competitor_2_IRYO,train_type_competitor_2_OUIGO,passengers
00009_14-08-2025-09.57,461,172.0,68.83,970.0,-34.8,65.26,172.0,-30.0,79.02,194.0,4.8,57.77,182.0,30.0,60.5,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.5112930860770522,-0.8594064115014527,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,111
00011_14-08-2025-10.02,509,182.0,57.77,1551.0,-34.8,79.02,194.0,-4.8,68.83,172.0,25.2,60.5,172.0,80.4,37.81,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49318290113396607,-0.8699256439656694,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,270
00012_14-08-2025-10.27,581,172.0,60.5,1090.0,-30.0,68.83,172.0,-25.2,57.77,182.0,55.2,37.81,172.0,60.0,59.23,199.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.3947438563842674,-0.9187912101488982,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,6
00009_14-08-2025-11.22,461,172.0,37.81,1287.0,-80.4,57.77,182.0,-55.2,60.5,172.0,4.8,59.23,199.0,60.0,57.12,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.164186846568863,-0.9864292571764954,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,461
00006_14-08-2025-11.27,826,199.0,59.23,1287.0,-60.0,60.5,172.0,-4.8,37.81,172.0,55.2,57.12,172.0,60.0,44.59,197.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.1434926219911798,-0.9896513868196701,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,190
00009_14-08-2025-12.22,461,172.0,57.12,839.0,-60.0,37.81,172.0,-55.2,59.23,199.0,4.8,44.59,197.0,34.8,66.43,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.09671436296578365,-0.9953121781612655,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,159
00013_14-08-2025-12.27,378,197.0,44.59,839.0,-60.0,59.23,199.0,-4.8,57.12,172.0,30.0,66.43,157.0,51.0,55.14,184.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.11753739745783774,-0.9930684569549263,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,378
00004_14-08-2025-14.57,414,157.0,78.95,875.0,-30.0,79.47,177.0,-15.0,41.7,179.0,30.0,45.76,199.0,60.0,95.78,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.6977904598416796,-0.7163019434246547,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,73
00018_14-08-2025-15.27,571,199.0,45.76,571.0,-45.0,41.7,179.0,-30.0,78.95,157.0,30.0,95.78,157.0,60.0,59.69,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.7853169308807447,-0.6190939493098343,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,210
00004_14-08-2025-15.57,414,157.0,95.78,414.0,-60.0,78.95,157.0,-30.0,45.76,199.0,30.0,59.69,172.0,40.2,66.48,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8594064115014524,-0.5112930860770526,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,63
00007_14-08-2025-16.27,414,172.0,59.69,875.0,-60.0,45.76,199.0,-30.0,95.78,157.0,10.2,66.48,157.0,30.0,146.12,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9187912101488984,-0.39474385638426707,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,414
00002_14-08-2025-16.37,461,157.0,66.48,1289.0,-40.2,95.78,157.0,-10.2,59.69,172.0,19.8,146.12,157.0,39.6,46.58,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9354440308298674,-0.35347484377925703,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,461
00004_14-08-2025-16.57,414,157.0,146.12,1845.0,-30.0,59.69,172.0,-19.8,66.48,157.0,19.8,46.58,157.0,25.2,62.66,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9624552364536471,-0.27144044986507504,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
00015_14-08-2025-17.17,509,157.0,46.58,1798.0,-39.6,66.48,157.0,-19.8,146.12,157.0,5.4,62.66,172.0,10.2,92.56,199.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9822872507286887,-0.18738131458572463,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,509
00009_14-08-2025-17.22,461,172.0,62.66,1798.0,-25.2,146.12,157.0,-5.4,46.58,157.0,4.8,92.56,199.0,34.8,57.9,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9864292571764955,-0.16418684656886262,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,461
00006_14-08-2025-17.27,414,199.0,92.56,1384.0,-10.2,46.58,157.0,-4.8,62.66,172.0,30.0,57.9,157.0,60.0,65.82,177.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9896513868196702,-0.1434926219911794,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,78
00004_14-08-2025-17.57,414,157.0,57.9,414.0,-34.8,62.66,172.0,-30.0,92.56,199.0,30.0,65.82,177.0,34.8,33.98,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.999914327574007,-0.013089595571344698,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,414
00016_14-08-2025-18.27,414,177.0,65.82,875.0,-60.0,92.56,199.0,-30.0,57.9,157.0,4.8,33.98,157.0,30.0,90.23,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9930684569549263,0.11753739745783724,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,414
00002_14-08-2025-18.32,461,157.0,33.98,1289.0,-34.8,57.9,157.0,-4.8,65.82,177.0,25.2,90.23,157.0,57.0,40.86,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9903891431021473,0.138308876162719,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,461
00004_14-08-2025-18.57,414,157.0,90.23,875.0,-30.0,65.82,177.0,-25.2,33.98,157.0,31.8,40.86,172.0,37.2,27.67,201.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9692309097067545,0.2461532930289925,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,71
00009_14-08-2025-19.29,461,172.0,40.86,1042.0,-57.0,33.98,157.0,-31.8,90.23,157.0,5.4,27.67,201.0,36.0,78.81,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9258705848099948,0.37784078681846683,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,461
00019_14-08-2025-19.34,581,201.0,27.67,1042.0,-37.2,90.23,157.0,-5.4,40.86,172.0,30.6,78.81,157.0,48.0,37.31,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9167117510316201,0.39954920287812,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,581
00004_14-08-2025-20.05,414,157.0,78.81,1289.0,-36.0,40.86,172.0,-30.6,27.67,201.0,17.4,37.31,172.0,22.2,44.01,201.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8553642601605073,0.5180270093731292,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,26
00009_14-08-2025-20.22,461,172.0,37.31,1289.0,-48.0,27.67,201.0,-17.4,78.81,157.0,4.8,44.01,201.0,39.6,34.42,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8136084495007868,0.5814131843198308,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,461
00020_14-08-2025-20.27,414,201.0,44.01,1289.0,-22.2,78.81,157.0,-4.8,37.31,172.0,34.8,34.42,172.0,40.2,34.66,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8012538126910608,0.598324600570659,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,194
00005_14-08-2025-21.02,509,172.0,34.42,923.0,-39.6,37.31,172.0,-34.8,44.01,201.0,5.4,34.66,172.0,560.4,16.44,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.7015314257708556,0.7126385189252056,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,509
00007_14-08-2025-21.07,414,172.0,34.66,923.0,-40.2,44.01,201.0,-5.4,34.42,172.0,555.0,16.44,157.0,559.8,21.33,178.0,1,1,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.6845471059286883,0.7289686274214119,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,414
00002_15-08-2025-06.22,461,157.0,16.44,988.0,-560.4,34.42,172.0,-555.0,34.66,172.0,4.8,21.33,178.0,34.8,53.62,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.9953121781612655,-0.09671436296578392,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,461
00021_15-08-2025-06.27,527,178.0,21.33,988.0,-559.8,34.66,172.0,-4.8,16.44,157.0,30.0,53.62,157.0,34.8,31.63,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.9930684569549263,-0.11753739745783758,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,527
00004_15-08-2025-06.57,414,157.0,53.62,1384.0,-34.8,16.44,157.0,-30.0,21.33,178.0,4.8,31.63,172.0,25.2,26.51,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.9692309097067544,-0.24615329302899283,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,414
00005_15-08-2025-07.02,509,172.0,31.63,1798.0,-34.8,21.33,178.0,-4.8,53.62,157.0,20.4,26.51,157.0,25.2,68.91,199.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.963863295733281,-0.2663973482191175,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,509
00002_15-08-2025-07.22,461,157.0,26.51,1798.0,-25.2,53.62,157.0,-20.4,31.63,172.0,4.8,68.91,199.0,34.8,65.24,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.9363662190354899,-0.3510246484923544,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,461
00006_15-08-2025-07.27,414,199.0,68.91,1384.0,-25.2,31.63,172.0,-4.8,26.51,157.0,30.0,65.24,157.0,64.8,35.02,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.9288095528719242,-0.3705574375098363,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,271
00004_15-08-2025-07.57,414,157.0,65.24,414.0,-34.8,26.51,157.0,-30.0,68.91,199.0,34.8,35.02,157.0,60.0,114.73,164.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8724960070727973,-0.4886212414969547,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,414
00002_15-08-2025-08.32,461,157.0,35.02,875.0,-64.8,68.91,199.0,-34.8,65.24,157.0,25.2,114.73,164.0,50.4,53.06,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.7885477194774019,-0.6149735718768643,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,461
00008_15-08-2025-08.57,414,164.0,114.73,1336.0,-60.0,65.24,157.0,-25.2,35.02,157.0,25.2,53.06,172.0,30.0,83.7,194.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.7163019434246544,-0.69779045984168,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4
00009_15-08-2025-09.22,461,172.0,53.06,1289.0,-50.4,35.02,157.0,-25.2,114.73,164.0,4.8,83.7,194.0,34.8,47.54,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.6354046086841412,-0.7721793724666267,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,461
00010_15-08-2025-09.27,414,194.0,83.7,875.0,-30.0,114.73,164.0,-4.8,53.06,172.0,30.0,47.54,172.0,34.8,47.57,182.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.6190939493098342,-0.7853169308807447,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,77
00009_15-08-2025-09.57,461,172.0,47.54,970.0,-34.8,53.06,172.0,-30.0,83.7,194.0,4.8,47.57,182.0,30.0,50.21,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.5112930860770522,-0.8594064115014527,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,461
00011_15-08-2025-10.02,509,182.0,47.57,1551.0,-34.8,83.7,194.0,-4.8,47.54,172.0,25.2,50.21,172.0,80.4,54.63,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49318290113396607,-0.8699256439656694,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,509
00012_15-08-2025-10.27,581,172.0,50.21,1090.0,-30.0,47.54,172.0,-25.2,47.57,182.0,55.2,54.63,172.0,60.0,104.48,199.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.3947438563842674,-0.9187912101488982,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,189
00009_15-08-2025-11.22,461,172.0,54.63,1287.0,-80.4,47.57,182.0,-55.2,50.21,172.0,4.8,104.48,199.0,60.0,42.68,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.164186846568863,-0.9864292571764954,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,461
00006_15-08-2025-11.27,826,199.0,104.48,1287.0,-60.0,50.21,172.0,-4.8,54.63,172.0,55.2,42.68,172.0,60.0,27.92,197.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.1434926219911798,-0.9896513868196701,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,34
00009_15-08-2025-12.22,461,172.0,42.68,839.0,-60.0,54.63,172.0,-55.2,104.48,199.0,4.8,27.92,197.0,34.8,90.87,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.09671436296578365,-0.9953121781612655,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,461
00013_15-08-2025-12.27,378,197.0,27.92,839.0,-60.0,104.48,199.0,-4.8,42.68,172.0,30.0,90.87,157.0,51.0,55.14,184.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.11753739745783774,-0.9930684569549263,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,378
00004_15-08-2025-12.57,414,157.0,90.87,753.0,-34.8,42.68,172.0,-30.0,27.92,197.0,21.0,55.14,184.0,60.0,84.28,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.24615329302899255,-0.9692309097067545,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,161
00014_15-08-2025-13.18,339,184.0,55.14,753.0,-51.0,27.92,197.0,-21.0,90.87,157.0,39.0,84.28,157.0,43.8,57.16,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.33380685923377096,-0.9426414910921784,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,339
00004_15-08-2025-13.57,414,157.0,84.28,1384.0,-60.0,90.87,157.0,-39.0,55.14,184.0,4.8,57.16,172.0,15.0,46.15,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.48862124149695463,-0.8724960070727973,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,75
00009_15-08-2025-14.02,461,172.0,57.16,1675.0,-43.8,55.14,184.0,-4.8,84.28,157.0,10.2,46.15,157.0,25.2,112.11,177.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5067862565108238,-0.8620717430769586,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,461
00015_15-08-2025-14.12,509,157.0,46.15,1675.0,-15.0,84.28,157.0,-10.2,57.16,172.0,15.0,112.11,177.0,30.0,94.27,179.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5446390350150268,-0.8386705679454243,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,509
00016_15-08-2025-14.27,291,177.0,112.11,1722.0,-25.2,57.16,172.0,-15.0,46.15,157.0,15.0,94.27,179.0,30.0,101.45,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.598324600570659,-0.8012538126910607,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
00017_15-08-2025-14.42,461,179.0,94.27,1166.0,-30.0,46.15,157.0,-15.0,112.11,177.0,15.0,101.45,157.0,45.0,55.28,199.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.6494480483301835,-0.760405965600031,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,3
00004_15-08-2025-14.57,414,157.0,101.45,875.0,-30.0,112.11,177.0,-15.0,94.27,179.0,30.0,55.28,199.0,60.0,105.78,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.6977904598416796,-0.7163019434246547,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8
00018_15-08-2025-15.27,547,199.0,55.28,547.0,-45.0,94.27,179.0,-30.0,101.45,157.0,30.0,105.78,157.0,60.0,86.05,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.7853169308807447,-0.6190939493098343,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,144
00004_15-08-2025-15.57,414,157.0,105.78,414.0,-60.0,101.45,157.0,-30.0,55.28,199.0,30.0,86.05,172.0,40.2,68.92,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8594064115014524,-0.5112930860770526,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
00007_15-08-2025-16.27,414,172.0,86.05,875.0,-60.0,55.28,199.0,-30.0,105.78,157.0,10.2,68.92,157.0,30.0,94.7,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9187912101488984,-0.39474385638426707,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,24
00002_15-08-2025-16.37,461,157.0,68.92,1289.0,-40.2,105.78,157.0,-10.2,86.05,172.0,19.8,94.7,157.0,39.6,56.8,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9354440308298674,-0.35347484377925703,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,240
00004_15-08-2025-16.57,414,157.0,94.7,1845.0,-30.0,86.05,172.0,-19.8,68.92,157.0,19.8,56.8,157.0,25.2,62.66,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9624552364536471,-0.27144044986507504,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21
00015_15-08-2025-17.17,509,157.0,56.8,1965.0,-39.6,68.92,157.0,-19.8,94.7,157.0,5.4,62.66,172.0,10.2,49.89,199.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9822872507286887,-0.18738131458572463,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,509
00009_15-08-2025-17.22,461,172.0,62.66,1965.0,-25.2,94.7,157.0,-5.4,56.8,157.0,4.8,49.89,199.0,34.8,61.3,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9864292571764955,-0.16418684656886262,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,297
00018_15-08-2025-17.27,581,199.0,49.89,1551.0,-10.2,56.8,157.0,-4.8,62.66,172.0,30.0,61.3,157.0,60.0,69.12,177.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9896513868196702,-0.1434926219911794,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,335
00004_15-08-2025-17.57,414,157.0,61.3,414.0,-34.8,62.66,172.0,-30.0,49.89,199.0,30.0,69.12,177.0,34.8,51.81,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.999914327574007,-0.013089595571344698,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,414
00016_15-08-2025-18.27,836,177.0,69.12,1297.0,-60.0,49.89,199.0,-30.0,61.3,157.0,4.8,51.81,157.0,30.0,70.63,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9930684569549263,0.11753739745783724,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,110
00002_15-08-2025-18.32,461,157.0,51.81,1711.0,-34.8,61.3,157.0,-4.8,69.12,177.0,25.2,70.63,157.0,57.0,50.82,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9903891431021473,0.138308876162719,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,461
00004_15-08-2025-18.57,414,157.0,70.63,875.0,-30.0,69.12,177.0,-25.2,51.81,157.0,31.8,50.82,172.0,37.2,38.42,201.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9692309097067545,0.2461532930289925,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,138
00009_15-08-2025-19.29,461,172.0,50.82,1042.0,-57.0,51.81,157.0,-31.8,70.63,157.0,5.4,38.42,201.0,36.0,74.34,157.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9258705848099948,0.37784078681846683,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,461
00019_15-08-2025-19.34,581,201.0,38.42,1042.0,-37.2,70.63,157.0,-5.4,50.82,172.0,30.6,74.34,157.0,48.0,39.21,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9167117510316201,0.39954920287812,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,581
00004_15-08-2025-20.05,414,157.0,74.34,1289.0,-36.0,50.82,172.0,-30.6,38.42,201.0,17.4,39.21,172.0,22.2,43.37,201.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8553642601605073,0.5180270093731292,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,27
00009_15-08-2025-20.22,461,172.0,39.21,1289.0,-48.0,38.42,201.0,-17.4,74.34,157.0,4.8,43.37,201.0,39.6,19.92,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8136084495007868,0.5814131843198308,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,461
00020_15-08-2025-20.27,414,201.0,43.37,1289.0,-22.2,74.34,157.0,-4.8,39.21,172.0,34.8,19.92,172.0,40.2,87.82,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8012538126910608,0.598324600570659,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,414
00005_15-08-2025-21.02,509,172.0,19.92,923.0,-39.6,39.21,172.0,-34.8,43.37,201.0,5.4,87.82,172.0,565.2,26.58,178.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.7015314257708556,0.7126385189252056,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,509
00007_15-08-2025-21.07,414,172.0,87.82,923.0,-40.2,43.37,201.0,-5.4,19.92,172.0,559.8,26.58,178.0,594.6,38.94,172.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.6845471059286883,0.7289686274214119,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2
00021_16-08-2025-06.27,581,178.0,26.58,581.0,-565.2,19.92,172.0,-559.8,87.82,172.0,34.8,38.94,172.0,60.0,56.3,199.0,1,1,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.9930684569549263,-0.11753739745783758,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,581
