service_id,train_type,capacity,train_model,year,month,day_of_week,departure_time,duration,price,passengers,time_distance_competitor_-2,price_competitor_-2,train_type_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,train_type_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,train_type_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,train_type_competitor_2,duration_competitor_2
00009_13-06-2025-11.22,IRYO,461,S-109,2025,6,4,11.37,172.0,77.48,3,-115.2,57.4,AVE,194.0,-55.2,54.72,AVLO,172.0,4.8,113.31,AVE,199.0,64.8,52.74,AVE,197.0
00006_13-06-2025-11.27,AVE,826,S-103,2025,6,4,11.45,199.0,113.31,0,-120.0,57.4,AVE,194.0,-60.0,54.72,AVLO,172.0,60.0,52.74,AVE,197.0,90.0,68.88,AVE,157.0
00009_13-06-2025-12.22,IRYO,461,S-109,2025,6,4,12.37,172.0,46.97,123,-115.2,54.72,AVLO,172.0,-55.2,113.31,AVE,199.0,4.8,52.74,AVE,197.0,34.8,68.88,AVE,157.0
00013_13-06-2025-12.27,AVE,378,S-103,2025,6,4,12.45,197.0,52.74,212,-120.0,54.72,AVLO,172.0,-60.0,113.31,AVE,199.0,30.0,68.88,AVE,157.0,51.0,55.14,AVE,184.0
00004_13-06-2025-12.57,AVE,414,S-103,2025,6,4,12.95,157.0,68.88,88,-90.0,113.31,AVE,199.0,-30.0,52.74,AVE,197.0,21.0,55.14,AVE,184.0,60.0,77.59,AVE,157.0
00014_13-06-2025-13.18,AVE,339,S-100,2025,6,4,13.3,184.0,55.14,78,-51.0,52.74,AVE,197.0,-21.0,68.88,AVE,157.0,39.0,77.59,AVE,157.0,69.0,98.8,AVE,177.0
00004_13-06-2025-13.57,AVE,414,s-103,2025,6,4,13.95,157.0,77.59,41,-60.0,68.88,AVE,157.0,-39.0,55.14,AVE,184.0,30.0,98.8,AVE,177.0,60.0,79.87,AVE,157.0
00009_13-06-2025-14.02,IRYO,461,S-109,2025,6,4,14.03,172.0,70.53,8,-43.8,55.14,AVE,184.0,-4.8,77.59,AVE,157.0,25.2,98.8,AVE,177.0,55.2,79.87,AVE,157.0
00015_13-06-2025-14.12,OUIGO,509,S-108,2025,6,4,14.2,157.0,30.77,249,-54.0,55.14,AVE,184.0,-15.0,77.59,AVE,157.0,15.0,98.8,AVE,177.0,45.0,79.87,AVE,157.0
00016_13-06-2025-14.27,AVE,291,S-100,2025,6,4,14.45,177.0,98.8,2,-69.0,55.14,AVE,184.0,-30.0,77.59,AVE,157.0,30.0,79.87,AVE,157.0,60.0,61.74,AVLO,199.0
00017_13-06-2025-14.42,IRYO,461,S-109,2025,6,4,14.7,179.0,79.59,4,-45.0,77.59,AVE,157.0,-15.0,98.8,AVE,177.0,15.0,79.87,AVE,157.0,45.0,61.74,AVLO,199.0
00004_13-06-2025-14.57,AVE,414,S-103,2025,6,4,14.95,157.0,79.87,49,-60.0,77.59,AVE,157.0,-30.0,98.8,AVE,177.0,30.0,61.74,AVLO,199.0,60.0,85.53,AVE,157.0
00018_13-06-2025-15.27,AVLO,547,S-106,2025,6,4,15.45,199.0,61.74,16,-60.0,98.8,AVE,177.0,-30.0,79.87,AVE,157.0,30.0,85.53,AVE,157.0,60.0,80.42,AVE,172.0
00004_13-06-2025-15.57,AVE,414,S-103,2025,6,4,15.95,157.0,85.53,40,-60.0,79.87,AVE,157.0,-30.0,61.74,AVLO,199.0,30.0,80.42,AVE,172.0,60.0,112.36,AVE,157.0
00007_13-06-2025-16.27,AVE,414,S-103,2025,6,4,16.45,172.0,80.42,59,-60.0,61.74,AVLO,199.0,-30.0,85.53,AVE,157.0,30.0,112.36,AVE,157.0,60.0,53.18,AVLO,199.0
00002_13-06-2025-16.37,IRYO,461,S-109,2025,6,4,16.62,157.0,75.53,23,-40.2,85.53,AVE,157.0,-10.2,80.42,AVE,172.0,19.8,112.36,AVE,157.0,49.8,53.18,AVLO,199.0
00004_13-06-2025-16.57,AVE,414,S-103,2025,6,4,16.95,157.0,112.36,2,-60.0,85.53,AVE,157.0,-30.0,80.42,AVE,172.0,30.0,53.18,AVLO,199.0,60.0,52.42,AVE,157.0
00015_13-06-2025-17.17,OUIGO,509,S-108,2025,6,4,17.28,157.0,40.61,161,-49.8,80.42,AVE,172.0,-19.8,112.36,AVE,157.0,10.2,53.18,AVLO,199.0,40.2,52.42,AVE,157.0
00009_13-06-2025-17.22,IRYO,461,S-109,2025,6,4,17.37,172.0,65.02,37,-55.2,80.42,AVE,172.0,-25.2,112.36,AVE,157.0,4.8,53.18,AVLO,199.0,34.8,52.42,AVE,157.0
00018_13-06-2025-17.27,AVLO,581,S-106,2025,6,4,17.45,199.0,53.18,27,-60.0,80.42,AVE,172.0,-30.0,112.36,AVE,157.0,30.0,52.42,AVE,157.0,60.0,83.95,AVE,177.0
00004_13-06-2025-17.57,AVE,414,S-103,2025,6,4,17.95,157.0,52.42,346,-60.0,112.36,AVE,157.0,-30.0,53.18,AVLO,199.0,30.0,83.95,AVE,177.0,60.0,66.72,AVE,157.0
00016_13-06-2025-18.27,AVE,836,S-103,2025,6,4,18.45,177.0,83.95,7,-60.0,53.18,AVLO,199.0,-30.0,52.42,AVE,157.0,30.0,66.72,AVE,157.0,67.2,40.18,AVLO,201.0
00002_13-06-2025-18.32,IRYO,461,S-109,2025,6,4,18.53,157.0,60.13,16,-34.8,52.42,AVE,157.0,-4.8,83.95,AVE,177.0,25.2,66.72,AVE,157.0,62.4,40.18,AVLO,201.0
00004_13-06-2025-18.57,AVE,414,S-103,2025,6,4,18.95,157.0,66.72,32,-60.0,52.42,AVE,157.0,-30.0,83.95,AVE,177.0,37.2,40.18,AVLO,201.0,67.8,48.04,AVE,157.0
00009_13-06-2025-19.29,IRYO,461,S-109,2025,6,4,19.48,172.0,64.05,0,-61.8,83.95,AVE,177.0,-31.8,66.72,AVE,157.0,5.4,40.18,AVLO,201.0,36.0,48.04,AVE,157.0
00019_13-06-2025-19.34,AVLO,581,S-106,2025,6,4,19.57,201.0,40.18,6,-67.2,83.95,AVE,177.0,-37.2,66.72,AVE,157.0,30.6,48.04,AVE,157.0,52.8,34.52,AVE,201.0
00004_13-06-2025-20.05,AVE,414,S-103,2025,6,4,20.08,157.0,48.04,44,-67.8,66.72,AVE,157.0,-30.6,40.18,AVLO,201.0,22.2,34.52,AVE,201.0,62.4,91.36,AVE,172.0
00009_13-06-2025-20.22,IRYO,461,S-109,2025,6,4,20.37,172.0,17.75,3625,-48.0,40.18,AVLO,201.0,-17.4,48.04,AVE,157.0,4.8,34.52,AVE,201.0,45.0,91.36,AVE,172.0
00020_13-06-2025-20.27,AVE,414,S-103,2025,6,4,20.45,201.0,34.52,27,-52.8,40.18,AVLO,201.0,-22.2,48.04,AVE,157.0,40.2,91.36,AVE,172.0,600.0,30.9,AVLO,178.0
00005_13-06-2025-21.02,OUIGO,509,S-108,2025,6,4,21.03,172.0,29.31,7,-57.0,48.04,AVE,157.0,-34.8,34.52,AVE,201.0,5.4,91.36,AVE,172.0,565.2,30.9,AVLO,178.0
00007_13-06-2025-21.07,AVE,414,S-103,2025,6,4,21.12,172.0,91.36,0,-62.4,48.04,AVE,157.0,-40.2,34.52,AVE,201.0,559.8,30.9,AVLO,178.0,619.8,52.06,AVE,199.0
00021_14-06-2025-06.27,AVLO,581,S-106,2025,6,5,6.45,178.0,30.9,461,-600.0,34.52,AVE,201.0,-559.8,91.36,AVE,172.0,60.0,52.06,AVE,199.0,120.0,46.57,AVE,172.0
00005_14-06-2025-07.02,OUIGO,509,S-108,2025,6,5,7.03,172.0,33.62,121,-594.6,91.36,AVE,172.0,-34.8,30.9,AVLO,178.0,25.2,52.06,AVE,199.0,85.2,46.57,AVE,172.0
00006_14-06-2025-07.27,AVE,414,S-103,2025,6,5,7.45,199.0,52.06,91,-619.8,91.36,AVE,172.0,-60.0,30.9,AVLO,178.0,60.0,46.57,AVE,172.0,90.0,69.77,AVE,164.0
00009_14-06-2025-08.07,IRYO,461,S-109,2025,6,5,8.12,172.0,27.41,514,-100.2,30.9,AVLO,178.0,-40.2,52.06,AVE,199.0,19.8,46.57,AVE,172.0,49.8,69.77,AVE,164.0
00007_14-06-2025-08.27,AVE,414,S-103,2025,6,5,8.45,172.0,46.57,172,-120.0,30.9,AVLO,178.0,-60.0,52.06,AVE,199.0,30.0,69.77,AVE,164.0,60.0,54.29,AVE,194.0
00008_14-06-2025-08.57,AVE,836,S-103,2025,6,5,8.95,164.0,69.77,19,-90.0,52.06,AVE,199.0,-30.0,46.57,AVE,172.0,30.0,54.29,AVE,194.0,90.0,54.35,AVLO,172.0
00009_14-06-2025-09.22,IRYO,461,S-109,2025,6,5,9.37,172.0,43.79,39,-55.2,46.57,AVE,172.0,-25.2,69.77,AVE,164.0,4.8,54.29,AVE,194.0,64.8,54.35,AVLO,172.0
00010_14-06-2025-09.27,AVE,414,S-103,2025,6,5,9.45,194.0,54.29,96,-60.0,46.57,AVE,172.0,-30.0,69.77,AVE,164.0,60.0,54.35,AVLO,172.0,120.0,47.69,AVE,199.0
00009_14-06-2025-09.57,IRYO,461,S-109,2025,6,5,9.95,172.0,43.12,80,-60.0,69.77,AVE,164.0,-30.0,54.29,AVE,194.0,30.0,54.35,AVLO,172.0,90.0,47.69,AVE,199.0
00011_14-06-2025-10.02,OUIGO,509,S-108,2025,6,5,10.03,182.0,26.14,356,-64.8,69.77,AVE,164.0,-34.8,54.29,AVE,194.0,25.2,54.35,AVLO,172.0,85.2,47.69,AVE,199.0
00012_14-06-2025-10.27,AVLO,581,S-106,2025,6,5,10.45,172.0,54.35,34,-90.0,69.77,AVE,164.0,-60.0,54.29,AVE,194.0,60.0,47.69,AVE,199.0,120.0,48.89,AVE,197.0
00009_14-06-2025-11.22,IRYO,461,S-109,2025,6,5,11.37,172.0,48.26,57,-115.2,54.29,AVE,194.0,-55.2,54.35,AVLO,172.0,4.8,47.69,AVE,199.0,64.8,48.89,AVE,197.0
00006_14-06-2025-11.27,AVE,803,S-103,2025,6,5,11.45,199.0,47.69,242,-120.0,54.29,AVE,194.0,-60.0,54.35,AVLO,172.0,60.0,48.89,AVE,197.0,111.0,82.74,AVE,184.0
00009_14-06-2025-12.22,IRYO,461,S-109,2025,6,5,12.37,172.0,41.69,93,-115.2,54.35,AVLO,172.0,-55.2,47.69,AVE,199.0,4.8,48.89,AVE,197.0,55.8,82.74,AVE,184.0
00013_14-06-2025-12.27,AVE,378,S-103,2025,6,5,12.45,197.0,48.89,171,-120.0,54.35,AVLO,172.0,-60.0,47.69,AVE,199.0,51.0,82.74,AVE,184.0,180.0,33.42,AVLO,199.0
00014_14-06-2025-13.18,AVE,339,S-100,2025,6,5,13.3,184.0,82.74,3,-111.0,47.69,AVE,199.0,-51.0,48.89,AVE,197.0,129.0,33.42,AVLO,199.0,189.0,104.8,AVE,172.0
00015_14-06-2025-14.12,OUIGO,509,S-108,2025,6,5,14.2,157.0,21.72,1432,-105.0,48.89,AVE,197.0,-54.0,82.74,AVE,184.0,75.0,33.42,AVLO,199.0,135.0,104.8,AVE,172.0
00017_14-06-2025-14.42,IRYO,461,S-109,2025,6,5,14.7,179.0,56.15,14,-135.0,48.89,AVE,197.0,-84.0,82.74,AVE,184.0,45.0,33.42,AVLO,199.0,105.0,104.8,AVE,172.0
00018_14-06-2025-15.27,AVLO,547,S-106,2025,6,5,15.45,199.0,33.42,102,-180.0,48.89,AVE,197.0,-129.0,82.74,AVE,184.0,60.0,104.8,AVE,172.0,120.0,19.47,AVLO,199.0
00007_14-06-2025-16.27,AVE,414,S-103,2025,6,5,16.45,172.0,104.8,2,-189.0,82.74,AVE,184.0,-60.0,33.42,AVLO,199.0,60.0,19.47,AVLO,199.0,120.0,106.95,AVE,177.0
00002_14-06-2025-16.37,IRYO,461,S-109,2025,6,5,16.62,157.0,29.94,419,-70.2,33.42,AVLO,199.0,-10.2,104.8,AVE,172.0,49.8,19.47,AVLO,199.0,109.8,106.95,AVE,177.0
00015_14-06-2025-17.17,OUIGO,509,S-108,2025,6,5,17.28,157.0,20.6,1781,-109.8,33.42,AVLO,199.0,-49.8,104.8,AVE,172.0,10.2,19.47,AVLO,199.0,70.2,106.95,AVE,177.0
00018_14-06-2025-17.27,AVLO,581,S-106,2025,6,5,17.45,199.0,19.47,2192,-120.0,33.42,AVLO,199.0,-60.0,104.8,AVE,172.0,60.0,106.95,AVE,177.0,127.2,34.08,AVLO,201.0
00016_14-06-2025-18.27,AVE,414,S-103,2025,6,5,18.45,177.0,106.95,0,-120.0,104.8,AVE,172.0,-60.0,19.47,AVLO,199.0,67.2,34.08,AVLO,201.0,120.0,21.13,AVE,201.0
00009_14-06-2025-19.29,IRYO,461,S-109,2025,6,5,19.48,172.0,35.28,25,-121.8,19.47,AVLO,199.0,-61.8,106.95,AVE,177.0,5.4,34.08,AVLO,201.0,58.2,21.13,AVE,201.0
00019_14-06-2025-19.34,AVLO,581,S-106,2025,6,5,19.57,201.0,34.08,7,-127.2,19.47,AVLO,199.0,-67.2,106.95,AVE,177.0,52.8,21.13,AVE,201.0,652.8,54.1,AVLO,178.0
00009_14-06-2025-20.22,IRYO,461,S-109,2025,6,5,20.37,172.0,42.24,3,-115.2,106.95,AVE,177.0,-48.0,34.08,AVLO,201.0,4.8,21.13,AVE,201.0,604.8,54.1,AVLO,178.0
00020_14-06-2025-20.27,AVE,414,S-103,2025,6,5,20.45,201.0,21.13,1870,-120.0,106.95,AVE,177.0,-52.8,34.08,AVLO,201.0,600.0,54.1,AVLO,178.0,660.0,68.6,AVE,199.0
00005_14-06-2025-21.02,OUIGO,509,S-108,2025,6,5,21.03,172.0,24.02,87,-87.6,34.08,AVLO,201.0,-34.8,21.13,AVE,201.0,565.2,54.1,AVLO,178.0,625.2,68.6,AVE,199.0
00021_15-06-2025-06.27,AVLO,581,S-106,2025,6,6,6.45,178.0,54.1,91,-652.8,34.08,AVLO,201.0,-600.0,21.13,AVE,201.0,60.0,68.6,AVE,199.0,120.0,91.0,AVE,172.0
00005_15-06-2025-07.02,OUIGO,509,S-108,2025,6,6,7.03,172.0,48.71,73,-634.8,21.13,AVE,201.0,-34.8,54.1,AVLO,178.0,25.2,68.6,AVE,199.0,85.2,91.0,AVE,172.0
00006_15-06-2025-07.27,AVE,414,S-103,2025,6,6,7.45,199.0,68.6,45,-660.0,21.13,AVE,201.0,-60.0,54.1,AVLO,178.0,60.0,91.0,AVE,172.0,120.0,66.74,AVE,194.0
00009_15-06-2025-08.07,IRYO,461,S-109,2025,6,6,8.12,172.0,55.28,28,-100.2,54.1,AVLO,178.0,-40.2,68.6,AVE,199.0,19.8,91.0,AVE,172.0,79.8,66.74,AVE,194.0
00007_15-06-2025-08.27,AVE,414,S-103,2025,6,6,8.45,172.0,91.0,2,-120.0,54.1,AVLO,178.0,-60.0,68.6,AVE,199.0,60.0,66.74,AVE,194.0,120.0,39.64,AVLO,172.0
00009_15-06-2025-09.22,IRYO,461,S-109,2025,6,6,9.37,172.0,40.49,1474,-115.2,68.6,AVE,199.0,-55.2,91.0,AVE,172.0,4.8,66.74,AVE,194.0,64.8,39.64,AVLO,172.0
00010_15-06-2025-09.27,AVE,414,S-103,2025,6,6,9.45,194.0,66.74,62,-120.0,68.6,AVE,199.0,-60.0,91.0,AVE,172.0,60.0,39.64,AVLO,172.0,120.0,131.26,AVE,199.0
00009_15-06-2025-09.57,IRYO,461,S-109,2025,6,6,9.95,172.0,65.89,15,-90.0,91.0,AVE,172.0,-30.0,66.74,AVE,194.0,30.0,39.64,AVLO,172.0,90.0,131.26,AVE,199.0
00011_15-06-2025-10.02,OUIGO,509,S-108,2025,6,6,10.03,182.0,49.9,37,-94.8,91.0,AVE,172.0,-34.8,66.74,AVE,194.0,25.2,39.64,AVLO,172.0,85.2,131.26,AVE,199.0
00012_15-06-2025-10.27,AVLO,581,S-106,2025,6,6,10.45,172.0,39.64,2185,-120.0,91.0,AVE,172.0,-60.0,66.74,AVE,194.0,60.0,131.26,AVE,199.0,120.0,52.84,AVE,197.0
00009_15-06-2025-11.22,IRYO,461,S-109,2025,6,6,11.37,172.0,77.19,4,-115.2,66.74,AVE,194.0,-55.2,39.64,AVLO,172.0,4.8,131.26,AVE,199.0,64.8,52.84,AVE,197.0
00006_15-06-2025-11.27,AVE,803,S-103,2025,6,6,11.45,199.0,131.26,0,-120.0,66.74,AVE,194.0,-60.0,39.64,AVLO,172.0,60.0,52.84,AVE,197.0,111.0,55.14,AVE,184.0
00009_15-06-2025-12.22,IRYO,461,S-109,2025,6,6,12.37,172.0,62.15,36,-115.2,39.64,AVLO,172.0,-55.2,131.26,AVE,199.0,4.8,52.84,AVE,197.0,55.8,55.14,AVE,184.0
00013_15-06-2025-12.27,AVE,398,S-103,2025,6,6,12.45,197.0,52.84,280,-120.0,39.64,AVLO,172.0,-60.0,131.26,AVE,199.0,51.0,55.14,AVE,184.0,120.0,95.44,AVE,177.0
00014_15-06-2025-13.18,AVE,339,S-100,2025,6,6,13.3,184.0,55.14,100,-111.0,131.26,AVE,199.0,-51.0,52.84,AVE,197.0,69.0,95.44,AVE,177.0,129.0,67.06,AVLO,199.0
00009_15-06-2025-14.02,IRYO,461,S-109,2025,6,6,14.03,172.0,74.58,3,-94.8,52.84,AVE,197.0,-43.8,55.14,AVE,184.0,25.2,95.44,AVE,177.0,85.2,67.06,AVLO,199.0
00015_15-06-2025-14.12,OUIGO,509,S-108,2025,6,6,14.2,157.0,45.95,593,-105.0,52.84,AVE,197.0,-54.0,55.14,AVE,184.0,15.0,95.44,AVE,177.0,75.0,67.06,AVLO,199.0
00016_15-06-2025-14.27,AVE,381,S-103,2025,6,6,14.45,177.0,95.44,6,-120.0,52.84,AVE,197.0,-69.0,55.14,AVE,184.0,60.0,67.06,AVLO,199.0,120.0,84.56,AVE,172.0
00017_15-06-2025-14.42,IRYO,461,S-109,2025,6,6,14.7,179.0,72.06,15,-84.0,55.14,AVE,184.0,-15.0,95.44,AVE,177.0,45.0,67.06,AVLO,199.0,105.0,84.56,AVE,172.0
00018_15-06-2025-15.27,AVLO,571,S-106,2025,6,6,15.45,199.0,67.06,23,-129.0,55.14,AVE,184.0,-60.0,95.44,AVE,177.0,60.0,84.56,AVE,172.0,90.0,89.66,AVE,157.0
00007_15-06-2025-16.27,AVE,414,S-103,2025,6,6,16.45,172.0,84.56,67,-120.0,95.44,AVE,177.0,-60.0,67.06,AVLO,199.0,30.0,89.66,AVE,157.0,60.0,68.63,AVLO,199.0
00002_15-06-2025-16.37,IRYO,461,S-109,2025,6,6,16.62,157.0,82.93,25,-70.2,67.06,AVLO,199.0,-10.2,84.56,AVE,172.0,19.8,89.66,AVE,157.0,49.8,68.63,AVLO,199.0
00004_15-06-2025-16.57,AVE,414,S-103,2025,6,6,16.95,157.0,89.66,63,-90.0,67.06,AVLO,199.0,-30.0,84.56,AVE,172.0,30.0,68.63,AVLO,199.0,60.0,61.09,AVE,157.0
00015_15-06-2025-17.17,OUIGO,509,S-108,2025,6,6,17.28,157.0,55.9,82,-49.8,84.56,AVE,172.0,-19.8,89.66,AVE,157.0,10.2,68.63,AVLO,199.0,40.2,61.09,AVE,157.0
00009_15-06-2025-17.22,IRYO,461,S-109,2025,6,6,17.37,172.0,87.55,4,-55.2,84.56,AVE,172.0,-25.2,89.66,AVE,157.0,4.8,68.63,AVLO,199.0,34.8,61.09,AVE,157.0
00018_15-06-2025-17.27,AVLO,581,S-106,2025,6,6,17.45,199.0,68.63,15,-60.0,84.56,AVE,172.0,-30.0,89.66,AVE,157.0,30.0,61.09,AVE,157.0,60.0,105.81,AVE,177.0
00004_15-06-2025-17.57,AVE,414,S-103,2025,6,6,17.95,157.0,61.09,236,-60.0,89.66,AVE,157.0,-30.0,68.63,AVLO,199.0,30.0,105.81,AVE,177.0,60.0,120.86,AVE,157.0
00016_15-06-2025-18.27,AVE,414,S-103,2025,6,6,18.45,177.0,105.81,2,-60.0,68.63,AVLO,199.0,-30.0,61.09,AVE,157.0,30.0,120.86,AVE,157.0,67.2,87.61,AVLO,201.0
00002_15-06-2025-18.32,IRYO,461,S-109,2025,6,6,18.53,157.0,81.13,1,-34.8,61.09,AVE,157.0,-4.8,105.81,AVE,177.0,25.2,120.86,AVE,157.0,62.4,87.61,AVLO,201.0
00004_15-06-2025-18.57,AVE,414,S-103,2025,6,6,18.95,157.0,120.86,0,-60.0,61.09,AVE,157.0,-30.0,105.81,AVE,177.0,37.2,87.61,AVLO,201.0,67.8,57.85,AVE,157.0
00009_15-06-2025-19.29,IRYO,461,S-109,2025,6,6,19.48,172.0,84.66,0,-61.8,105.81,AVE,177.0,-31.8,120.86,AVE,157.0,5.4,87.61,AVLO,201.0,36.0,57.85,AVE,157.0
00019_15-06-2025-19.34,AVLO,581,S-106,2025,6,6,19.57,201.0,87.61,0,-67.2,105.81,AVE,177.0,-37.2,120.86,AVE,157.0,30.6,57.85,AVE,157.0,52.8,64.11,AVE,201.0
00004_15-06-2025-20.05,AVE,414,S-103,2025,6,6,20.08,157.0,57.85,37,-67.8,120.86,AVE,157.0,-30.6,87.61,AVLO,201.0,22.2,64.11,AVE,201.0,62.4,130.17,AVE,172.0
00009_15-06-2025-20.22,IRYO,461,S-109,2025,6,6,20.37,172.0,77.47,0,-48.0,87.61,AVLO,201.0,-17.4,57.85,AVE,157.0,4.8,64.11,AVE,201.0,45.0,130.17,AVE,172.0
00020_15-06-2025-20.27,AVE,834,S-103,2025,6,6,20.45,201.0,64.11,1,-52.8,87.61,AVLO,201.0,-22.2,57.85,AVE,157.0,40.2,130.17,AVE,172.0,585.0,28.52,AVLO,157.0
00005_15-06-2025-21.02,OUIGO,509,S-108,2025,6,6,21.03,172.0,87.12,0,-57.0,57.85,AVE,157.0,-34.8,64.11,AVE,201.0,5.4,130.17,AVE,172.0,550.2,28.52,AVLO,157.0
00007_15-06-2025-21.07,AVE,414,S-103,2025,6,6,21.12,172.0,130.17,0,-62.4,57.85,AVE,157.0,-40.2,64.11,AVE,201.0,544.8,28.52,AVLO,157.0,559.8,39.55,AVE,178.0
00001_16-06-2025-06.12,AVLO,581,S-106,2025,6,0,6.2,157.0,28.52,622,-585.0,64.11,AVE,201.0,-544.8,130.17,AVE,172.0,15.0,39.55,AVE,178.0,45.0,53.07,AVE,157.0
00002_16-06-2025-06.22,IRYO,461,S-109,2025,6,0,6.37,157.0,24.47,735,-555.0,130.17,AVE,172.0,-10.2,28.52,AVLO,157.0,4.8,39.55,AVE,178.0,34.8,53.07,AVE,157.0
00003_16-06-2025-06.27,AVE,359,S-103,2025,6,0,6.45,178.0,39.55,532,-559.8,130.17,AVE,172.0,-15.0,28.52,AVLO,157.0,30.0,53.07,AVE,157.0,60.0,60.17,AVE,199.0
00004_16-06-2025-06.57,AVE,414,S-103,2025,6,0,6.95,157.0,53.07,214,-45.0,28.52,AVLO,157.0,-30.0,39.55,AVE,178.0,30.0,60.17,AVE,199.0,60.0,69.7,AVE,157.0
00005_16-06-2025-07.02,OUIGO,509,S-108,2025,6,0,7.03,172.0,38.56,32,-34.8,39.55,AVE,178.0,-4.8,53.07,AVE,157.0,25.2,60.17,AVE,199.0,55.2,69.7,AVE,157.0
00002_16-06-2025-07.22,IRYO,461,S-109,2025,6,0,7.37,157.0,37.53,92,-55.2,39.55,AVE,178.0,-25.2,53.07,AVE,157.0,4.8,60.17,AVE,199.0,34.8,69.7,AVE,157.0
00006_16-06-2025-07.27,AVE,414,S-103,2025,6,0,7.45,199.0,60.17,16,-60.0,39.55,AVE,178.0,-30.0,53.07,AVE,157.0,30.0,69.7,AVE,157.0,60.0,77.09,AVE,172.0
00004_16-06-2025-07.57,AVE,414,S-103,2025,6,0,7.95,157.0,69.7,11,-60.0,53.07,AVE,157.0,-30.0,60.17,AVE,199.0,30.0,77.09,AVE,172.0,60.0,52.97,AVE,164.0
00007_16-06-2025-08.27,AVE,414,S-103,2025,6,0,8.45,172.0,77.09,5,-60.0,60.17,AVE,199.0,-30.0,69.7,AVE,157.0,30.0,52.97,AVE,164.0,60.0,72.04,AVE,194.0
00002_16-06-2025-08.32,IRYO,461,S-109,2025,6,0,8.53,157.0,43.08,40,-34.8,69.7,AVE,157.0,-4.8,77.09,AVE,172.0,25.2,52.97,AVE,164.0,55.2,72.04,AVE,194.0
00008_16-06-2025-08.57,AVE,836,S-103,2025,6,0,8.95,164.0,52.97,101,-60.0,69.7,AVE,157.0,-30.0,77.09,AVE,172.0,30.0,72.04,AVE,194.0,90.0,35.97,AVLO,172.0
00009_16-06-2025-09.22,IRYO,461,S-109,2025,6,0,9.37,172.0,50.7,34,-55.2,77.09,AVE,172.0,-25.2,52.97,AVE,164.0,4.8,72.04,AVE,194.0,64.8,35.97,AVLO,172.0
00010_16-06-2025-09.27,AVE,414,S-103,2025,6,0,9.45,194.0,72.04,20,-60.0,77.09,AVE,172.0,-30.0,52.97,AVE,164.0,60.0,35.97,AVLO,172.0,120.0,40.42,AVE,199.0
00009_16-06-2025-09.57,IRYO,461,S-109,2025,6,0,9.95,172.0,42.0,81,-60.0,52.97,AVE,164.0,-30.0,72.04,AVE,194.0,30.0,35.97,AVLO,172.0,90.0,40.42,AVE,199.0
00011_16-06-2025-10.02,OUIGO,509,S-108,2025,6,0,10.03,182.0,51.7,7,-64.8,52.97,AVE,164.0,-34.8,72.04,AVE,194.0,25.2,35.97,AVLO,172.0,85.2,40.42,AVE,199.0
00012_16-06-2025-10.27,AVLO,581,S-106,2025,6,0,10.45,172.0,35.97,161,-90.0,52.97,AVE,164.0,-60.0,72.04,AVE,194.0,60.0,40.42,AVE,199.0,120.0,40.6,AVE,197.0
00009_16-06-2025-11.22,IRYO,461,S-109,2025,6,0,11.37,172.0,34.92,135,-115.2,72.04,AVE,194.0,-55.2,35.97,AVLO,172.0,4.8,40.42,AVE,199.0,64.8,40.6,AVE,197.0
00006_16-06-2025-11.27,AVE,826,S-103,2025,6,0,11.45,199.0,40.42,221,-120.0,72.04,AVE,194.0,-60.0,35.97,AVLO,172.0,60.0,40.6,AVE,197.0,90.0,47.94,AVE,157.0
00009_16-06-2025-12.22,IRYO,461,S-109,2025,6,0,12.37,172.0,30.32,130,-115.2,35.97,AVLO,172.0,-55.2,40.42,AVE,199.0,4.8,40.6,AVE,197.0,34.8,47.94,AVE,157.0
00013_16-06-2025-12.27,AVE,378,S-103,2025,6,0,12.45,197.0,40.6,180,-120.0,35.97,AVLO,172.0,-60.0,40.42,AVE,199.0,30.0,47.94,AVE,157.0,51.0,68.94,AVE,184.0
00004_16-06-2025-12.57,AVE,414,S-103,2025,6,0,12.95,157.0,47.94,123,-90.0,40.42,AVE,199.0,-30.0,40.6,AVE,197.0,21.0,68.94,AVE,184.0,90.0,45.18,AVE,177.0
00014_16-06-2025-13.18,AVE,339,S-100,2025,6,0,13.3,184.0,68.94,0,-51.0,40.6,AVE,197.0,-21.0,47.94,AVE,157.0,69.0,45.18,AVE,177.0,99.0,46.7,AVE,157.0
00009_16-06-2025-14.02,IRYO,461,S-109,2025,6,0,14.03,172.0,50.67,9,-64.8,47.94,AVE,157.0,-43.8,68.94,AVE,184.0,25.2,45.18,AVE,177.0,55.2,46.7,AVE,157.0
00015_16-06-2025-14.12,OUIGO,509,S-108,2025,6,0,14.2,157.0,48.25,8,-75.0,47.94,AVE,157.0,-54.0,68.94,AVE,184.0,15.0,45.18,AVE,177.0,45.0,46.7,AVE,157.0
00016_16-06-2025-14.27,AVE,291,S-100,2025,6,0,14.45,177.0,45.18,145,-90.0,47.94,AVE,157.0,-69.0,68.94,AVE,184.0,30.0,46.7,AVE,157.0,60.0,31.49,AVLO,199.0
